1;"2015-05-12 21:21:00";"Anmelden";"Sichter1;si1;Si;Stab;gkvdrsej5f6ogknkd3s8d5avm5;10.10.13.101"
2;"2015-05-12 21:21:00";"Abmelden";"Sichter1;si1;Si;Stab;gkvdrsej5f6ogknkd3s8d5avm5;10.10.13.101"
3;"2015-05-13 19:17:00";"Funktion Ummelden";"Sichter1;si1;Si;Stab;k75ch9pgia6dl5313rfogbr223;10.10.13.101"
4;"2015-05-14 08:26:00";"Anmelden";"S2;s2;S2;Stab;8ahr6cprt2p30irkdvasokbj13;10.10.13.22"
5;"2015-05-14 08:38:00";"Anmelden";"Fernmelder 2;fm2;A/W;Fernmelder;s9befg80ir58rrljj67m17kol1;10.10.13.28"
6;"2015-05-14 08:47:00";"Anmelden";"S3(Mittläufer);s3;S3;Stab;hp45cpmgq8f72i58llsohsgpv5;10.10.13.22"
7;"2015-05-14 08:49:00";"Anmelden";"Fernmelder 3;fm3;A/W;Fernmelder;qjo71ejet5uvdql1229jglilg6;10.10.13.29"
8;"2015-05-14 08:56:00";"FM-Eingang";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Fe\",\
            `01_datum`        = \"2015-05-14 08:56:00\",\
            `01_zeichen`      = \"fm2\",\
            `04_richtung`     = \"E\",\
            `04_nummer`       = \"1\",\
            `05_gegenstelle`  = \"KooSt\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"EAL DLRG WE\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"WRZ 2 \
St&auml;rke 2/10/36//48\
an die EAL 1 &Uuml;bergeben\
Einsatzbereit &uuml;ber Funk\",\
            `12_abfzeit`      = \"2015-05-14 08:56:00\",\
            `13_abseinheit`   = \"KooST\",\
            `14_zeichen`      = \"\",\
            `14_funktion`     = \"\",\
            `16_empf`         = \"S2_rt,\",\
            `x00_status`      = \"4\",\
            `x01_abschluss`   = \"f\";s9befg80ir58rrljj67m17kol1;10.10.13.28"
9;"2015-05-14 09:00:00";"FM-Eingang";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Fe\",\
            `01_datum`        = \"2015-05-14 09:00:00\",\
            `01_zeichen`      = \"fm3\",\
            `04_richtung`     = \"E\",\
            `04_nummer`       = \"2\",\
            `05_gegenstelle`  = \"KooSt\",\
            `07_durchspruch`  = \"D\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"EAL DLRG WE\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"WRZ Westfalen 3 mit der St&auml;rke 1/11/42//54 befindet sich im Sammelraum Strengenbach 1 in Lippetal.\
\
WRZ steht zur Verf&uuml;gung.\",\
            `12_abfzeit`      = \"2015-05-14 09:00:00\",\
            `13_abseinheit`   = \"KooSt\",\
            `14_zeichen`      = \"\",\
            `14_funktion`     = \"\",\
            `16_empf`         = \"S2_rt,\",\
            `x00_status`      = \"4\",\
            `x01_abschluss`   = \"f\";qjo71ejet5uvdql1229jglilg6;10.10.13.29"
10;"2015-05-14 09:00:00";"Sessiondaten neu setzen";"Sichter1;si1;Si;Stab;k75ch9pgia6dl5313rfogbr223;10.10.13.101"
11;"2015-05-14 09:01:00";"Stab-schreiben";"INSERT into `lvweestab_nachrichten` SET\
            `02_zeit`         = \"2015-05-14 09:01:00\",\
            `02_zeichen`      = \"\",\
            `04_nummer`       = \"3\",\
            `04_richtung`     = \"A\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
