7;1
8;2
9;1
13;6
15;4
14;6
17;5
19;4
21;5
22;3
20;6
24;5
26;4
27;4
28;5
32;5
33;4
36;2
37;7
38;4
44;8
45;7
47;7
48;4
49;8
49;6
