1;"2017-05-25 12:22:00";"Anmelden";"Sichter;si;Si;Stab;gj8cq5pphimcim03cma3vj8rl4;10.10.13.27"
2;"2017-05-25 12:22:00";"Anmelden";"S2;s2;S2;Stab;05mlndgvl7hb5qshujljicb4s7;10.10.13.28"
3;"2017-05-25 12:23:00";"Anmelden";"S3S6;s36;S3S6;Stab;8dk31j42f2r84ncm5p840t1tu1;10.10.13.30"
4;"2017-05-25 12:24:00";"Anmelden";"S1S4;s14;S1S4;Stab;3ses9pgo8ojan1ngav0gqn9670;10.10.13.26"
5;"2017-05-25 12:26:00";"Anmelden";"AW3;aw3;A/W;Fernmelder;kgcl8mqe0k7ir3ftbd4rg1k505;10.10.13.21"
6;"2017-05-25 12:26:00";"Anmelden";"AW2;aw2;A/W;Fernmelder;7icu6io1t0n9utg58ndg0t0q95;10.10.13.22"
7;"2017-05-25 12:26:00";"Anmelden";"AW1;aw1;A/W;Fernmelder;t3tii61nh32orhb4omjhsbkvp2;10.10.13.23"
8;"2017-05-25 12:26:00";"Abmelden";"AW1;aw1;A/W;Fernmelder;t3tii61nh32orhb4omjhsbkvp2;10.10.13.23"
9;"2017-05-25 12:26:00";"Abmelden";"AW3;aw3;A/W;Fernmelder;kgcl8mqe0k7ir3ftbd4rg1k505;10.10.13.21"
10;"2017-05-25 12:27:00";"Funktion Ummelden";"AW3;aw3;A/W;Fernmelder;e66l36avhq1i95a9t6rkuc4vd7;10.10.13.21"
11;"2017-05-25 12:27:00";"Funktion Ummelden";"AW1;aw1;A/W;Fernmelder;bdm6h09h076fib56479ga6msh2;10.10.13.23"
12;"2017-05-25 12:31:00";"Stab-schreiben";"INSERT into `lvweestab_nachrichten` SET\
            `02_zeit`         = \"2017-05-25 12:31:00\",\
            `02_zeichen`      = \"\",\
            `04_nummer`       = \"1\",\
            `04_richtung`     = \"A\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"WRZ 4\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"Frage: Wann ist Quartierbezug und Verpflegungsaufnahme abgeschlossen?\",\
            `12_abfzeit`      = \"2017-05-25 12:31:00\",\
            `13_abseinheit`   = \"EAL DLRG WE\",\
            `14_zeichen`      = \"s2\",\
            `14_funktion`     = \"S2\",\
            `16_empf`         = \"S2_rt,S2_gn\",\
            `x00_status`      = \"2\",\
            `x01_abschluss`   = \"f\"; "
13;"2017-05-25 12:31:00";"Stab_S2 gelesen_1";"INSERT into usr_s2_s2_read SET\
            `nachnum`      = \"1\",\
            `gelesen`      = \"2017-05-25 12:31:00\";05mlndgvl7hb5qshujljicb4s7;10.10.13.28"
14;"2017-05-25 12:31:00";"FM-Eingang";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Fu\",\
            `01_datum`        = \"2017-05-25 12:31:00\",\
            `01_zeichen`      = \"aw2\",\
            `04_richtung`     = \"E\",\
            `04_nummer`       = \"2\",\
            `05_gegenstelle`  = \"WRZ 3\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"EAL DLRG WE\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"WRZ 3 verlegt landseitig nach H&ouml;rstel\",\
            `12_abfzeit`      = \"2017-05-25 12:31:00\",\
            `13_abseinheit`   = \"WRZ 3\",\
            `14_zeichen`      = \"\",\
            `14_funktion`     = \"\",\
            `16_empf`         = \"S2_rt,\",\
            `x00_status`      = \"4\",\
            `x01_abschluss`   = \"f\";7icu6io1t0n9utg58ndg0t0q95;10.10.13.22"
15;"2017-05-25 12:32:00";"Stab-schreiben";"INSERT into `lvweestab_nachrichten` SET\
            `02_zeit`         = \"2017-05-25 12:32:00\",\
            `02_zeichen`      = \"\",\
            `04_nummer`       = \"3\",\
            `04_richtung`     = \"A\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"WRZ 8\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"Frage: Wann ist Quartierbezug und Verpflegungsaufnahme abgeschlossen?\",\
            `12_abfzeit`      = \"2017-05-25 12:32:00\",\
            `13_abseinheit`   = \"EAL DLRG WE\",\
            `14_zeichen`      = \"s2\",\
            `14_funktion`     = \"S2\",\
            `16_empf`         = \"S2_rt,S2_gn\",\
            `x00_status`      = \"2\",\
            `x01_abschluss`   = \"f\"; "
16;"2017-05-25 12:32:00";"Stab_S2 gelesen_3";"INSERT into usr_s2_s2_read SET\
            `nachnum`      = \"3\",\
            `gelesen`      = \"2017-05-25 12:32:00\";05mlndgvl7hb5qshujljicb4s7;10.10.13.28"
17;"2017-05-25 12:33:00";"Stab-schreiben";"INSERT into `lvweestab_nachrichten` SET\
            `02_zeit`         = \"2017-05-25 12:33:00\",\
            `02_zeichen`      = \"\",\
            `04_nummer`       = \"4\",\
            `04_richtung`     = \"A\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"WRZ 3\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"&Auml;nderung der Eintreffzeit Bereitstellungsraum: 251500Mai17\",\
            `12_abfzeit`      = \"2017-05-25 12:33:00\",\
            `13_abseinheit`   = \"EAL DLRG WE\",\
            `14_zeichen`      = \"s2\",\
            `14_funktion`     = \"S2\",\
            `16_empf`         = \"S2_rt,S2_gn\",\
            `x00_status`      = \"2\",\
            `x01_abschluss`   = \"f\"; "
18;"2017-05-25 12:33:00";"Stab_S2 gelesen_4";"INSERT into usr_s2_s2_read SET\
            `nachnum`      = \"4\",\
            `gelesen`      = \"2017-05-25 12:33:00\";05mlndgvl7hb5qshujljicb4s7;10.10.13.28"
19;"2017-05-25 12:33:00";"Stab_sichten";"UPDATE `lvweestab_nachrichten` SET\
            `15_quitdatum`   = \"2017-05-25 25:12:00\",\
            `15_quitzeichen` =  \"si\",\
            `16_empf`           =  \"S2_rt,\",\
            `17_vermerke`   =  \"\",\
            `x00_status`      = \"8\",\
            `x01_abschluss`   = \"t\",\
            `x02_sperre`      = \"f\",\
            `x03_sperruser`   = \"\"\
             WHERE `00_lfd` = \"2\";;gj8cq5pphimcim03cma3vj8rl4;10.10.13.27"
20;"2017-05-25 12:34:00";"Stab_S2 gelesen_2";"INSERT into usr_s2_s2_read SET\
            `nachnum`      = \"2\",\
            `gelesen`      = \"2017-05-25 12:34:00\";05mlndgvl7hb5qshujljicb4s7;10.10.13.28"
21;"2017-05-25 12:34:00";"FM-Ausgang";"UPDATE `lvweestab_nachrichten` SET\
            `03_datum`        = \"2017-05-25 12:34:00\",\
            `03_zeichen`      = \"aw2\",\
            `05_gegenstelle`  = \"EAL DLRG WE\",\
            `06_befweg`       = \"\",\
            `06_befwegausw`   = \"Fu\",\
            `x00_status`      = \"4\",\
            `x01_abschluss`   = \"f\",\
            `x02_sperre`      = \"f\",\
            `x03_sperruser`   = \"\"\
             WHERE `00_lfd` = \"1\";7icu6io1t0n9utg58ndg0t0q95;10.10.13.22"
22;"2017-05-25 12:35:00";"FM-Eingang";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Fu\",\
            `01_datum`        = \"2017-05-25 12:35:00\",\
            `01_zeichen`      = \"aw2\",\
            `04_richtung`     = \"E\",\
            `04_nummer`       = \"5\",\
            `05_gegenstelle`  = \"WRZ 4\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"EAL DLRG WE\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"Quartierbezug und Verpflegungsaufnahme sind abgeschlossen\",\
            `12_abfzeit`      = \"2017-05-25 12:35:00\",\
